Entity,Code,Year,Life expectancy
Gibraltar,GIB,2005,77.436
Greece,GRC,2005,79.563
Greenland,GRL,2005,68.443
Grenada,GRD,2005,73.123
Guadeloupe,GLP,2005,78.654
Guam,GUM,2005,76.687
Guatemala,GTM,2005,69.762
Guinea,GIN,2005,53.238
Guinea-Bissau,GNB,2005,52.275
Guyana,GUY,2005,66.694
Haiti,HTI,2005,58.652
Honduras,HND,2005,72.026
Hong Kong,HKG,2005,81.953
Hungary,HUN,2005,73.149
Iceland,ISL,2005,81.099
India,IND,2005,64.5
Indonesia,IDN,2005,67.334
Iran,IRN,2005,71.917
Iraq,IRQ,2005,68.266
Ireland,IRL,2005,78.822
Isle of Man,IMN,2005,79.02
Israel,ISR,2005,80.269
Italy,ITA,2005,80.951
Jamaica,JAM,2005,74.148
Japan,JPN,2005,82.27
Jordan,JOR,2005,72.595
Kazakhstan,KAZ,2005,65.211
Kenya,KEN,2005,54.732
Kiribati,KIR,2005,64.478
Kuwait,KWT,2005,73.538
Kyrgyzstan,KGZ,2005,67.046
Laos,LAO,2005,61.625
Latin America and the Caribbean,,2005,72.898
Latvia,LVA,2005,71.114
Lebanon,LBN,2005,76.865
Lesotho,LSO,2005,42.658
Liberia,LBR,2005,55.393
Libya,LBY,2005,71.902
Liechtenstein,LIE,2005,80.621
Lithuania,LTU,2005,71.692
Luxembourg,LUX,2005,78.888
Macao,MAC,2005,81.523
Madagascar,MDG,2005,61.212
Malawi,MWI,2005,47.844
Malaysia,MYS,2005,73.555
Maldives,MDV,2005,73.612
Mali,MLI,2005,52.057
Malta,MLT,2005,79.861
Marshall Islands,MHL,2005,69.962
Martinique,MTQ,2005,79.562
Mauritania,MRT,2005,61.349
Mauritius,MUS,2005,72.446
Mayotte,MYT,2005,77.232
Mexico,MEX,2005,75.3
Micronesia (country),FSM,2005,65.489
Moldova,MDA,2005,67.82
Monaco,MCO,2005,83.503
Mongolia,MNG,2005,65.103
Montenegro,MNE,2005,73.642
Montserrat,MSR,2005,72.295
Morocco,MAR,2005,71.746
Mozambique,MOZ,2005,50.387
Myanmar,MMR,2005,61.607
Namibia,NAM,2005,50.931
Nauru,NRU,2005,58.634
Nepal,NPL,2005,65.264
Netherlands,NLD,2005,79.401
New Caledonia,NCL,2005,74.657
New Zealand,NZL,2005,79.734
Nicaragua,NIC,2005,71.195
Niger,NER,2005,53.411
Nigeria,NGA,2005,48.252
Niue,NIU,2005,71.592
North Korea,PRK,2005,68.389
North Macedonia,MKD,2005,73.986
Northern America,,2005,77.931
Northern Mariana Islands,MNP,2005,73.939
Norway,NOR,2005,79.972
Oceania,,2005,75.591
Oman,OMN,2005,74.23
Pakistan,PAK,2005,63.951
Palau,PLW,2005,69.908
Palestine,PSE,2005,72.028
Panama,PAN,2005,75.892
Papua New Guinea,PNG,2005,60.534
Paraguay,PRY,2005,71.667
Peru,PER,2005,72.908
Philippines,PHL,2005,69.112
Poland,POL,2005,75.099
Portugal,PRT,2005,78.451
Puerto Rico,PRI,2005,77.417
Qatar,QAT,2005,78.252
Reunion,REU,2005,77.533
Romania,ROU,2005,72.262
Russia,RUS,2005,65.752
Rwanda,RWA,2005,55.254
Saint Barthlemy,,2005,78.639
Saint Helena,SHN,2005,79.035
Saint Kitts and Nevis,KNA,2005,73.077
Saint Lucia,LCA,2005,74.122
Saint Martin (French part),MAF,2005,78.504
Saint Pierre and Miquelon,SPM,2005,79.255
Saint Vincent and the Grenadines,VCT,2005,71.331
Samoa,WSM,2005,70.374
San Marino,SMR,2005,82.438
Sao Tome and Principe,STP,2005,64.659
Saudi Arabia,SAU,2005,73.256
Senegal,SEN,2005,60.62
Serbia,SRB,2005,72.803
Seychelles,SYC,2005,72.099
Sierra Leone,SLE,2005,44.502
Singapore,SGP,2005,80.275
Sint Maarten (Dutch part),SXM,2005,76.689
Slovakia,SVK,2005,74.267
Slovenia,SVN,2005,77.591
Solomon Islands,SLB,2005,69.158
Somalia,SOM,2005,52.346
South Africa,ZAF,2005,53.447
South Korea,KOR,2005,78.354
South Sudan,SSD,2005,51.686
Spain,ESP,2005,80.553
Sri Lanka,LKA,2005,74.695
Sudan,SDN,2005,60.525
Suriname,SUR,2005,68.877
Sweden,SWE,2005,80.594
Switzerland,CHE,2005,81.163
Syria,SYR,2005,74.43
Taiwan,TWN,2005,77.613
Tajikistan,TJK,2005,66.08
Tanzania,TZA,2005,54.349
Thailand,THA,2005,72.099
Timor,TLS,2005,63.882
Togo,TGO,2005,54.602
Tokelau,TKL,2005,78.644
Tonga,TON,2005,69.836
Trinidad and Tobago,TTO,2005,70.691
Tunisia,TUN,2005,74.217
Turkey,TUR,2005,72.424
Turkmenistan,TKM,2005,65.017
Turks and Caicos Islands,TCA,2005,77.841
Tuvalu,TUV,2005,62.693
Uganda,UGA,2005,51.676
Ukraine,UKR,2005,67.451
United Arab Emirates,ARE,2005,75.376
United Kingdom,GBR,2005,79.052
United States,USA,2005,77.685
United States Virgin Islands,VIR,2005,77.415
Uruguay,URY,2005,75.826
Uzbekistan,UZB,2005,68.407
Vanuatu,VUT,2005,68.35
Vatican,VAT,2005,71.721
Venezuela,VEN,2005,72.852
Vietnam,VNM,2005,74.092
Wallis and Futuna,WLF,2005,76.165
Western Sahara,ESH,2005,65.094
World,OWID_WRL,2005,67.941
Yemen,YEM,2005,63.481
Zambia,ZMB,2005,48.496
Zimbabwe,ZWE,2005,43.241
Afghanistan,AFG,2006,58.826
Africa,,2006,55.661
Albania,ALB,2006,75.423
Algeria,DZA,2006,73.521
American Samoa,ASM,2006,72.116
Americas,,2006,74.98255907
Andorra,AND,2006,80.292
Angola,AGO,2006,51.143
Anguilla,AIA,2006,80.099
Antigua and Barbuda,ATG,2006,75.204
Argentina,ARG,2006,74.62
Armenia,ARM,2006,72.716
Aruba,ABW,2006,74.429
Asia,,2006,69.525
Australia,AUS,2006,81.174
Austria,AUT,2006,79.806
Azerbaijan,AZE,2006,69.259
Bahamas,BHS,2006,71.988
Bahrain,BHR,2006,75.478
Bangladesh,BGD,2006,68.213
Barbados,BRB,2006,78.009
Belarus,BLR,2006,68.678
Belgium,BEL,2006,79.211
Belize,BLZ,2006,70.286
Benin,BEN,2006,57.817
Bermuda,BMU,2006,80.128
Bhutan,BTN,2006,66.031
Bolivia,BOL,2006,65.853
Bonaire Sint Eustatius and Saba,BES,2006,75.638
Bosnia and Herzegovina,BIH,2006,75.342
Botswana,BWA,2006,53.435
Brazil,BRA,2006,72.26
British Virgin Islands,VGB,2006,77.416
Brunei,BRN,2006,74.189
Bulgaria,BGR,2006,72.874
Burkina Faso,BFA,2006,54.063
Burundi,BDI,2006,54.163
Cambodia,KHM,2006,63.927
Cameroon,CMR,2006,53.215
Canada,CAN,2006,80.454
Cape Verde,CPV,2006,70.565
Cayman Islands,CYM,2006,81.407
Central African Republic,CAF,2006,45.158
Chad,TCD,2006,48.907
Channel Islands,OWID_CIS,2006,80.553
Chile,CHL,2006,77.865
China,CHN,2006,73.271
Colombia,COL,2006,74.5
Comoros,COM,2006,60.407
Congo,COG,2006,56.573
Cook Islands,COK,2006,73.264
Costa Rica,CRI,2006,78.239
Cote d'Ivoire,CIV,2006,50.561
Croatia,HRV,2006,75.688
Cuba,CUB,2006,77.864
Curacao,CUW,2006,75.713
Cyprus,CYP,2006,78.764
Czechia,CZE,2006,76.557
Democratic Republic of Congo,COD,2006,54.401
Denmark,DNK,2006,78.204
Djibouti,DJI,2006,58.34
Dominica,DMA,2006,74.83
Dominican Republic,DOM,2006,71.041
Ecuador,ECU,2006,74.319
Egypt,EGY,2006,69.608
El Salvador,SLV,2006,70.333
Equatorial Guinea,GNQ,2006,54.638
Eritrea,ERI,2006,59.487
Estonia,EST,2006,73.094
Eswatini,SWZ,2006,42.733
Ethiopia,ETH,2006,57.334
Europe,,2006,74.778
Faeroe Islands,FRO,2006,79.251
Falkland Islands,FLK,2006,79.364
Fiji,FJI,2006,66.362
Finland,FIN,2006,79.208
France,FRA,2006,80.558
French Guiana,GUF,2006,77.574
French Polynesia,PYF,2006,74.466
Gabon,GAB,2006,58.641
Gambia,GMB,2006,58.313
Georgia,GEO,2006,70.635
Germany,DEU,2006,79.435
Ghana,GHA,2006,59.234
Gibraltar,GIB,2006,77.884
Greece,GRC,2006,79.746
Greenland,GRL,2006,68.886
Grenada,GRD,2006,73.125
Guadeloupe,GLP,2006,78.951
Guam,GUM,2006,76.966
Guatemala,GTM,2006,70.082
Guinea,GIN,2006,54.052
Guinea-Bissau,GNB,2006,52.691
Guyana,GUY,2006,66.972
Haiti,HTI,2006,59.028
Honduras,HND,2006,72.285
Hong Kong,HKG,2006,82.15
Hungary,HUN,2006,73.397
Iceland,ISL,2006,81.244
India,IND,2006,64.918
Indonesia,IDN,2006,67.717
Iran,IRN,2006,72.257
Iraq,IRQ,2006,68.157
Ireland,IRL,2006,79.168
Isle of Man,IMN,2006,79.27
Israel,ISR,2006,80.538
Italy,ITA,2006,81.185
Jamaica,JAM,2006,74.143
Japan,JPN,2006,82.431
Jordan,JOR,2006,72.763
Kazakhstan,KAZ,2006,65.543
Kenya,KEN,2006,56.093
Kiribati,KIR,2006,64.712
Kuwait,KWT,2006,73.66
Kyrgyzstan,KGZ,2006,67.236
Laos,LAO,2006,62.182
Latin America and the Caribbean,,2006,73.134
Latvia,LVA,2006,71.331
Lebanon,LBN,2006,77.26
Lesotho,LSO,2006,42.595
Liberia,LBR,2006,56.4
Libya,LBY,2006,72.063
Liechtenstein,LIE,2006,80.938
Lithuania,LTU,2006,71.784
Luxembourg,LUX,2006,79.145
Macao,MAC,2006,81.748
Madagascar,MDG,2006,61.65
Malawi,MWI,2006,49.118
Malaysia,MYS,2006,73.744
Maldives,MDV,2006,74.138
Mali,MLI,2006,52.839
Malta,MLT,2006,80.036
Marshall Islands,MHL,2006,70.256
Martinique,MTQ,2006,79.791
Mauritania,MRT,2006,61.552
Mauritius,MUS,2006,72.606
Mayotte,MYT,2006,77.541
Mexico,MEX,2006,75.296
Micronesia (country),FSM,2006,65.697
Moldova,MDA,2006,68.022
Monaco,MCO,2006,83.649
Mongolia,MNG,2006,65.538
Montenegro,MNE,2006,73.85
Montserrat,MSR,2006,72.356
Morocco,MAR,2006,72.403
Mozambique,MOZ,2006,50.641
Myanmar,MMR,2006,61.938
Namibia,NAM,2006,51.609
Nauru,NRU,2006,58.488
Nepal,NPL,2006,65.773
Netherlands,NLD,2006,79.702
New Caledonia,NCL,2006,74.874
New Zealand,NZL,2006,79.981
Nicaragua,NIC,2006,71.436
Niger,NER,2006,54.18
Nigeria,NGA,2006,48.812
Niue,NIU,2006,71.782
North Korea,PRK,2006,68.54
North Macedonia,MKD,2006,74.08
Northern America,,2006,78.14
Northern Mariana Islands,MNP,2006,73.904
Norway,NOR,2006,80.225
Oceania,,2006,75.854
Oman,OMN,2006,74.577
Pakistan,PAK,2006,64.176
Palau,PLW,2006,70.218
Palestine,PSE,2006,72.203
Panama,PAN,2006,76.06
Papua New Guinea,PNG,2006,60.836
Paraguay,PRY,2006,71.862
Peru,PER,2006,73.222
Philippines,PHL,2006,69.233
Poland,POL,2006,75.306
Portugal,PRT,2006,78.786
Puerto Rico,PRI,2006,77.653
Qatar,QAT,2006,78.425
Reunion,REU,2006,77.815
Romania,ROU,2006,72.605
Russia,RUS,2006,66.238
Rwanda,RWA,2006,57.083
Saint Barthlemy,,2006,78.919
Saint Helena,SHN,2006,79.156
Saint Kitts and Nevis,KNA,2006,73.338
Saint Lucia,LCA,2006,74.276
Saint Martin (French part),MAF,2006,78.788
Saint Pierre and Miquelon,SPM,2006,79.396
Saint Vincent and the Grenadines,VCT,2006,71.449
Samoa,WSM,2006,70.642
San Marino,SMR,2006,82.553
Sao Tome and Principe,STP,2006,65.27
Saudi Arabia,SAU,2006,73.355
Senegal,SEN,2006,61.365
Serbia,SRB,2006,73.04
Seychelles,SYC,2006,72.299
Sierra Leone,SLE,2006,45.517
Singapore,SGP,2006,80.667
Sint Maarten (Dutch part),SXM,2006,76.895
Slovakia,SVK,2006,74.473
Slovenia,SVN,2006,77.973
Solomon Islands,SLB,2006,69.462
Somalia,SOM,2006,52.669
South Africa,ZAF,2006,53.795
South Korea,KOR,2006,78.806
South Sudan,SSD,2006,52.315
Spain,ESP,2006,80.821
Sri Lanka,LKA,2006,74.904
Sudan,SDN,2006,60.969
Suriname,SUR,2006,69.227
Sweden,SWE,2006,80.782
Switzerland,CHE,2006,81.413
Syria,SYR,2006,74.412
Taiwan,TWN,2006,77.863
Tajikistan,TJK,2006,66.771
Tanzania,TZA,2006,55.119
Thailand,THA,2006,72.499
Timor,TLS,2006,64.803
Togo,TGO,2006,55.052
Tokelau,TKL,2006,78.839
Tonga,TON,2006,69.852
Trinidad and Tobago,TTO,2006,70.952
Tunisia,TUN,2006,74.391
Turkey,TUR,2006,72.83
Turkmenistan,TKM,2006,65.354
Turks and Caicos Islands,TCA,2006,78.16
Tuvalu,TUV,2006,63.036
Uganda,UGA,2006,52.784
Ukraine,UKR,2006,67.625
United Arab Emirates,ARE,2006,75.573
United Kingdom,GBR,2006,79.316
United States,USA,2006,77.892
United States Virgin Islands,VIR,2006,77.587
Uruguay,URY,2006,76.046
Uzbekistan,UZB,2006,68.676
Vanuatu,VUT,2006,68.515
Vatican,VAT,2006,72.004
Venezuela,VEN,2006,72.938
Vietnam,VNM,2006,74.295
Wallis and Futuna,WLF,2006,76.48
Western Sahara,ESH,2006,65.557
World,OWID_WRL,2006,68.327
Yemen,YEM,2006,63.997
Zambia,ZMB,2006,49.757
Zimbabwe,ZWE,2006,43.853
Afghanistan,AFG,2007,59.375
Africa,,2007,56.382
Albania,ALB,2007,75.646
Algeria,DZA,2007,73.936
American Samoa,ASM,2007,72.392
Americas,,2007,75.19889267
Andorra,AND,2007,80.515
Angola,AGO,2007,52.177
Anguilla,AIA,2007,80.367
Antigua and Barbuda,ATG,2007,75.376
Argentina,ARG,2007,74.787
Armenia,ARM,2007,72.815
Aruba,ABW,2007,74.576
Asia,,2007,69.876
Australia,AUS,2007,81.381
Austria,AUT,2007,80.032
Azerbaijan,AZE,2007,69.752
Bahamas,BHS,2007,71.998
Bahrain,BHR,2007,75.625
Bangladesh,BGD,2007,68.648
Barbados,BRB,2007,78.097
Belarus,BLR,2007,69.107
Belgium,BEL,2007,79.441
Belize,BLZ,2007,70.636
Benin,BEN,2007,58.255
Bermuda,BMU,2007,80.396
Bhutan,BTN,2007,66.709
Bolivia,BOL,2007,66.395
Bonaire Sint Eustatius and Saba,BES,2007,75.853
Bosnia and Herzegovina,BIH,2007,75.498
Botswana,BWA,2007,54.983
Brazil,BRA,2007,72.618
British Virgin Islands,VGB,2007,77.466
Brunei,BRN,2007,74.351
Bulgaria,BGR,2007,73.077
Burkina Faso,BFA,2007,54.841
Burundi,BDI,2007,54.944
Cambodia,KHM,2007,64.697
Cameroon,CMR,2007,53.681
Canada,CAN,2007,80.675
Cape Verde,CPV,2007,70.676
Cayman Islands,CYM,2007,81.765
Central African Republic,CAF,2007,45.636
Chad,TCD,2007,49.335
Channel Islands,OWID_CIS,2007,80.802
Chile,CHL,2007,78.099
China,CHN,2007,73.553
Colombia,COL,2007,74.732
Comoros,COM,2007,60.734
Congo,COG,2007,57.541
Cook Islands,COK,2007,73.523
Costa Rica,CRI,2007,78.362
Cote d'Ivoire,CIV,2007,51.091
Croatia,HRV,2007,75.956
Cuba,CUB,2007,78.019
Curacao,CUW,2007,75.996
Cyprus,CYP,2007,78.91
Czechia,CZE,2007,76.837
Democratic Republic of Congo,COD,2007,55.091
Denmark,DNK,2007,78.49
Djibouti,DJI,2007,58.719
Dominica,DMA,2007,74.746
Dominican Republic,DOM,2007,71.304
Ecuador,ECU,2007,74.514
Egypt,EGY,2007,69.788
El Salvador,SLV,2007,70.542
Equatorial Guinea,GNQ,2007,54.842
Eritrea,ERI,2007,60.243
Estonia,EST,2007,73.603
Eswatini,SWZ,2007,43.308
Ethiopia,ETH,2007,58.467
Europe,,2007,75.129
Faeroe Islands,FRO,2007,79.263
Falkland Islands,FLK,2007,79.577
Fiji,FJI,2007,66.413
Finland,FIN,2007,79.44
France,FRA,2007,80.819
French Guiana,GUF,2007,77.905
French Polynesia,PYF,2007,74.793
Gabon,GAB,2007,59.229
Gambia,GMB,2007,58.671
Georgia,GEO,2007,70.765
Germany,DEU,2007,79.631
Ghana,GHA,2007,59.741
Gibraltar,GIB,2007,78.268
Greece,GRC,2007,79.934
Greenland,GRL,2007,69.308
Grenada,GRD,2007,73.096
Guadeloupe,GLP,2007,79.233
Guam,GUM,2007,77.227
Guatemala,GTM,2007,70.409
Guinea,GIN,2007,54.864
Guinea-Bissau,GNB,2007,53.136
Guyana,GUY,2007,67.247
Haiti,HTI,2007,59.408
Honduras,HND,2007,72.544
Hong Kong,HKG,2007,82.339
Hungary,HUN,2007,73.651
Iceland,ISL,2007,81.377
India,IND,2007,65.35
Indonesia,IDN,2007,68.105
Iran,IRN,2007,72.626
Iraq,IRQ,2007,68.13
Ireland,IRL,2007,79.475
Isle of Man,IMN,2007,79.503
Israel,ISR,2007,80.794
Italy,ITA,2007,81.4
Jamaica,JAM,2007,74.129
Japan,JPN,2007,82.575
Jordan,JOR,2007,72.931
Kazakhstan,KAZ,2007,65.906
Kenya,KEN,2007,57.463
Kiribati,KIR,2007,64.953
Kuwait,KWT,2007,73.807
Kyrgyzstan,KGZ,2007,67.51
Laos,LAO,2007,62.731
Latin America and the Caribbean,,2007,73.357
Latvia,LVA,2007,71.602
Lebanon,LBN,2007,77.609
Lesotho,LSO,2007,42.854
Liberia,LBR,2007,57.365
Libya,LBY,2007,72.155
Liechtenstein,LIE,2007,81.204
Lithuania,LTU,2007,71.929
Luxembourg,LUX,2007,79.421
Macao,MAC,2007,81.981
Madagascar,MDG,2007,62.079
Malawi,MWI,2007,50.595
Malaysia,MYS,2007,73.931
Maldives,MDV,2007,74.621
Mali,MLI,2007,53.553
Malta,MLT,2007,80.225
Marshall Islands,MHL,2007,70.548
Martinique,MTQ,2007,80.013
Mauritania,MRT,2007,61.776
Mauritius,MUS,2007,72.777
Mayotte,MYT,2007,77.854
Mexico,MEX,2007,75.255
Micronesia (country),FSM,2007,65.901
Moldova,MDA,2007,68.302
Monaco,MCO,2007,83.752
Mongolia,MNG,2007,65.985
Montenegro,MNE,2007,74.115
Montserrat,MSR,2007,72.459
Morocco,MAR,2007,73.009
Mozambique,MOZ,2007,50.934
Myanmar,MMR,2007,62.294
Namibia,NAM,2007,52.593
Nauru,NRU,2007,58.421
Nepal,NPL,2007,66.26
Netherlands,NLD,2007,80.001
New Caledonia,NCL,2007,75.093
New Zealand,NZL,2007,80.216
Nicaragua,NIC,2007,71.673
Niger,NER,2007,54.968
Nigeria,NGA,2007,49.373
Niue,NIU,2007,71.962
North Korea,PRK,2007,68.675
North Macedonia,MKD,2007,74.19
Northern America,,2007,78.352
Northern Mariana Islands,MNP,2007,73.865
Norway,NOR,2007,80.475
Oceania,,2007,76.109
Oman,OMN,2007,74.893
Pakistan,PAK,2007,64.42
Palau,PLW,2007,70.523
Palestine,PSE,2007,72.366
Panama,PAN,2007,76.234
Papua New Guinea,PNG,2007,61.141
Paraguay,PRY,2007,72.055
Peru,PER,2007,73.528
Philippines,PHL,2007,69.37
Poland,POL,2007,75.523
Portugal,PRT,2007,79.11
Puerto Rico,PRI,2007,77.88
Qatar,QAT,2007,78.601
Reunion,REU,2007,78.1
Romania,ROU,2007,72.956
Russia,RUS,2007,66.807
Rwanda,RWA,2007,58.915
Saint Barthlemy,,2007,79.186
Saint Helena,SHN,2007,79.285
Saint Kitts and Nevis,KNA,2007,73.573
Saint Lucia,LCA,2007,74.426
Saint Martin (French part),MAF,2007,79.058
Saint Pierre and Miquelon,SPM,2007,79.544
Saint Vincent and the Grenadines,VCT,2007,71.554
Samoa,WSM,2007,70.901
San Marino,SMR,2007,82.684
Sao Tome and Principe,STP,2007,65.854
Saudi Arabia,SAU,2007,73.467
Senegal,SEN,2007,62.126
Serbia,SRB,2007,73.296
Seychelles,SYC,2007,72.482
Sierra Leone,SLE,2007,46.52
Singapore,SGP,2007,81.015
Sint Maarten (Dutch part),SXM,2007,77.097
Slovakia,SVK,2007,74.698
Slovenia,SVN,2007,78.355
Solomon Islands,SLB,2007,69.762
Somalia,SOM,2007,52.998
South Africa,ZAF,2007,54.452
South Korea,KOR,2007,79.243
South Sudan,SSD,2007,52.96
Spain,ESP,2007,81.094
Sri Lanka,LKA,2007,75.037
Sudan,SDN,2007,61.422
Suriname,SUR,2007,69.579
Sweden,SWE,2007,80.97
Switzerland,CHE,2007,81.65
Syria,SYR,2007,74.152
Taiwan,TWN,2007,78.097
Tajikistan,TJK,2007,67.382
Tanzania,TZA,2007,55.926
Thailand,THA,2007,72.916
Timor,TLS,2007,65.61
Togo,TGO,2007,55.581
Tokelau,TKL,2007,79.055
Tonga,TON,2007,69.878
Trinidad and Tobago,TTO,2007,71.21
Tunisia,TUN,2007,74.558
Turkey,TUR,2007,73.235
Turkmenistan,TKM,2007,65.695
Turks and Caicos Islands,TCA,2007,78.465
Tuvalu,TUV,2007,63.404
Uganda,UGA,2007,53.887
Ukraine,UKR,2007,67.909
United Arab Emirates,ARE,2007,75.767
United Kingdom,GBR,2007,79.584
United States,USA,2007,78.101
United States Virgin Islands,VIR,2007,77.791
Uruguay,URY,2007,76.251
Uzbekistan,UZB,2007,68.939
Vanuatu,VUT,2007,68.672
Vatican,VAT,2007,72.286
Venezuela,VEN,2007,73.01
Vietnam,VNM,2007,74.474
Wallis and Futuna,WLF,2007,76.871
Western Sahara,ESH,2007,66.017
World,OWID_WRL,2007,68.725
Yemen,YEM,2007,64.47
Zambia,ZMB,2007,51.134
Zimbabwe,ZWE,2007,44.947
Afghanistan,AFG,2008,59.93
Africa,,2008,57.121
Albania,ALB,2008,75.912
Algeria,DZA,2008,74.311
American Samoa,ASM,2008,72.661
Americas,,2008,75.40791766
Andorra,AND,2008,80.785
Angola,AGO,2008,53.243
Anguilla,AIA,2008,80.589
Antigua and Barbuda,ATG,2008,75.535
Argentina,ARG,2008,74.952
Armenia,ARM,2008,72.946
Aruba,ABW,2008,74.725
Asia,,2008,70.231
Australia,AUS,2008,81.577
Austria,AUT,2008,80.246
Azerbaijan,AZE,2008,70.201
Bahamas,BHS,2008,72.022
Bahrain,BHR,2008,75.77
Bangladesh,BGD,2008,69.072
Barbados,BRB,2008,78.184
Belarus,BLR,2008,69.616
Belgium,BEL,2008,79.662
Belize,BLZ,2008,71.059
Benin,BEN,2008,58.654
Bermuda,BMU,2008,80.645
Bhutan,BTN,2008,67.325
Bolivia,BOL,2008,66.937
Bonaire Sint Eustatius and Saba,BES,2008,76.037
Bosnia and Herzegovina,BIH,2008,75.665
Botswana,BWA,2008,56.679
Brazil,BRA,2008,72.966
British Virgin Islands,VGB,2008,77.526
Brunei,BRN,2008,74.494
Bulgaria,BGR,2008,73.287
Burkina Faso,BFA,2008,55.618
Burundi,BDI,2008,55.721
Cambodia,KHM,2008,65.394
Cameroon,CMR,2008,54.153
Canada,CAN,2008,80.897
Cape Verde,CPV,2008,70.786
Cayman Islands,CYM,2008,82.075
Central African Republic,CAF,2008,46.161
Chad,TCD,2008,49.82
Channel Islands,OWID_CIS,2008,81.041
Chile,CHL,2008,78.33
China,CHN,2008,73.835
Colombia,COL,2008,74.962
Comoros,COM,2008,61.094
Congo,COG,2008,58.466
Cook Islands,COK,2008,73.775
Costa Rica,CRI,2008,78.491
Cote d'Ivoire,CIV,2008,51.682
Croatia,HRV,2008,76.236
Cuba,CUB,2008,78.15
Curacao,CUW,2008,76.307
Cyprus,CYP,2008,79.071
Czechia,CZE,2008,77.107
Democratic Republic of Congo,COD,2008,55.743
Denmark,DNK,2008,78.793
Djibouti,DJI,2008,59.124
Dominica,DMA,2008,74.612
Dominican Republic,DOM,2008,71.559
Ecuador,ECU,2008,74.705
Egypt,EGY,2008,69.971
El Salvador,SLV,2008,70.756
Equatorial Guinea,GNQ,2008,55.07
Eritrea,ERI,2008,60.952
Estonia,EST,2008,74.148
Eswatini,SWZ,2008,44.17
Ethiopia,ETH,2008,59.581
Europe,,2008,75.501
Faeroe Islands,FRO,2008,79.299
Falkland Islands,FLK,2008,79.775
Fiji,FJI,2008,66.477
Finland,FIN,2008,79.672
France,FRA,2008,81.067
French Guiana,GUF,2008,78.219
French Polynesia,PYF,2008,75.092
Gabon,GAB,2008,59.904
Gambia,GMB,2008,59.012
Georgia,GEO,2008,70.946
Germany,DEU,2008,79.81
Ghana,GHA,2008,60.216
Gibraltar,GIB,2008,78.573
Greece,GRC,2008,80.13
Greenland,GRL,2008,69.71
Grenada,GRD,2008,73.038
Guadeloupe,GLP,2008,79.5
Guam,GUM,2008,77.474
Guatemala,GTM,2008,70.75
Guinea,GIN,2008,55.614
Guinea-Bissau,GNB,2008,53.612
Guyana,GUY,2008,67.521
Haiti,HTI,2008,59.782
Honduras,HND,2008,72.803
Hong Kong,HKG,2008,82.525
Hungary,HUN,2008,73.916
Iceland,ISL,2008,81.512
India,IND,2008,65.794
Indonesia,IDN,2008,68.485
Iran,IRN,2008,73.027
Iraq,IRQ,2008,68.19
Ireland,IRL,2008,79.743
Isle of Man,IMN,2008,79.717
Israel,ISR,2008,81.035
Italy,ITA,2008,81.598
Jamaica,JAM,2008,74.103
Japan,JPN,2008,82.709
Jordan,JOR,2008,73.099
Kazakhstan,KAZ,2008,66.325
Kenya,KEN,2008,58.76
Kiribati,KIR,2008,65.208
Kuwait,KWT,2008,73.976
Kyrgyzstan,KGZ,2008,67.879
Laos,LAO,2008,63.271
Latin America and the Caribbean,,2008,73.572
Latvia,LVA,2008,71.949
Lebanon,LBN,2008,77.911
Lesotho,LSO,2008,43.384
Liberia,LBR,2008,58.229
Libya,LBY,2008,72.174
Liechtenstein,LIE,2008,81.421
Lithuania,LTU,2008,72.15
Luxembourg,LUX,2008,79.718
Macao,MAC,2008,82.22
Madagascar,MDG,2008,62.509
Malawi,MWI,2008,52.206
Malaysia,MYS,2008,74.118
Maldives,MDV,2008,75.073
Mali,MLI,2008,54.193
Malta,MLT,2008,80.428
Marshall Islands,MHL,2008,70.836
Martinique,MTQ,2008,80.23
Mauritania,MRT,2008,62.015
Mauritius,MUS,2008,72.977
Mayotte,MYT,2008,78.169
Mexico,MEX,2008,75.194
Micronesia (country),FSM,2008,66.099
Moldova,MDA,2008,68.671
Monaco,MCO,2008,83.865
Mongolia,MNG,2008,66.447
Montenegro,MNE,2008,74.43
Montserrat,MSR,2008,72.597
Morocco,MAR,2008,73.546
Mozambique,MOZ,2008,51.292
Myanmar,MMR,2008,62.678
Namibia,NAM,2008,53.817
Nauru,NRU,2008,58.463
Nepal,NPL,2008,66.727
Netherlands,NLD,2008,80.287
New Caledonia,NCL,2008,75.316
New Zealand,NZL,2008,80.441
Nicaragua,NIC,2008,71.915
Niger,NER,2008,55.764
Nigeria,NGA,2008,49.913
Niue,NIU,2008,72.13
North Korea,PRK,2008,68.884
North Macedonia,MKD,2008,74.324
Northern America,,2008,78.557
Northern Mariana Islands,MNP,2008,73.836
Norway,NOR,2008,80.717
Oceania,,2008,76.355
Oman,OMN,2008,75.179
Pakistan,PAK,2008,64.685
Palau,PLW,2008,70.822
Palestine,PSE,2008,72.517
Panama,PAN,2008,76.414
Papua New Guinea,PNG,2008,61.442
Paraguay,PRY,2008,72.251
Peru,PER,2008,73.826
Philippines,PHL,2008,69.515
Poland,POL,2008,75.765
Portugal,PRT,2008,79.421
Puerto Rico,PRI,2008,78.108
Qatar,QAT,2008,78.775
Reunion,REU,2008,78.386
Romania,ROU,2008,73.322
Russia,RUS,2008,67.426
Rwanda,RWA,2008,60.612
