,Linkas,Adresas,Kaina,€/S,Aukštas,Plotas,Kambariai
2033,https://www.aruodas.lt/butai-vilniuje-markuciuose-kaukysos-g-markuciuose-kaukysos-gatveje-parduodamas-1-3377388/,"Markučiai, Kaukysos g.",272 000 €,5363€/m²,5/6,50.72,2
2034,https://www.aruodas.lt/butai-vilniuje-snipiskese-verkiu-g-parduodamas-kitoks-triju-kambariu-butas-1-3377378/,"Šnipiškės, Verkių g.",229 000 €,3119€/m²,4/5,73.41,3
2035,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-pagrindine-informacija-adresas-aguonu-g-1-3377222/,"Naujamiestis, Aguonų g.",245 000 €,1678€/m²,1/3,146,4
2036,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-saltiniu-g-pristatome-pardavimui-unikalu-ju-kambariu-1-3377220/,"Naujamiestis, Šaltinių g.",362 000 €,4022€/m²,2/3,90,3
2037,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-parduodami-butai-apartamentai-nauamiestyje-1-3377198/,"Naujamiestis, Aguonų g.",189 500 €,4448€/m²,1/5,42.6,2
2038,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-parduodami-butai-apartamentai-nauamiestyje-1-3367756/,"Naujamiestis, Aguonų g.",189 500 €,4448€/m²,1/5,42.6,2
2039,https://www.aruodas.lt/butai-vilniuje-markuciuose-subaciaus-g-parduodamas-nuostabus-butas-netoli-miesto-1-3377194/,"Markučiai, Subačiaus g.",80 000 €,2000€/m²,8/12,40,1
2040,https://www.aruodas.lt/butai-vilniuje-burbiskes-burbiskiu-g-lauko-baseinas-misko-takai-vieta-griliui-1-3377164/,"Burbiškės, Burbiškių g.",175 000 €,4375€/m²,2/4,40,2
2041,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamas-atskiru-kambariu-butas-1-3377052/,"Pilaitė, Karaliaučiaus g.",186 000 €,2407€/m²,2/5,77.27,4
2042,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g--parduodamas-isskirtinis-dizaineriu-kurtas-1-3377028/,"Senamiestis, Šv. Stepono g.",355 500 €,4944€/m²,4/5,71.91,2
2043,https://www.aruodas.lt/butai-vilniuje-bajoruose-jono-kairiukscio-g-visai-salia-santariskiu-parduodamas-puikaus-1-3376920/,"Bajorai, Jono Kairiūkščio g.",128 800 €,2196€/m²,2/5,58.64,3
2044,https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-vaduvos-g-jaukus-kambario-butas-gamtos-apsuptyje-su-1-3376912/,"Žemieji Paneriai, Vaduvos g.",80 000 €,1986€/m²,4/5,40.28,1
2045,https://www.aruodas.lt/butai-vilniuje-grigiskese-sviesos-g-parduodamas-kambariu-butas-grigiskese-1-3376894/,"Grigiškės, Šviesos g.",115 000 €,1870€/m²,5/5,61.49,3
2046,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-tin-patogioje-vietoje-svitrigailos-gatveje-1-3376892/,"Naujamiestis, Švitrigailos g.",113 000 €,3734€/m²,2/4,30.26,1
2047,https://www.aruodas.lt/butai-vilniuje-naujininkuose-saltkalviu-g-parduodamas-siltas-kambario-butas-1-3376810/,"Naujininkai, Šaltkalvių g.",60 000 €,2120€/m²,1/5,28.3,1
2048,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-parduodamas-kambariu-butas-apkavoliuko-g-1-3376600/,"Karoliniškės, Algimanto Petro Kavoliuko g.",122 500 €,1571€/m²,5/5,78,4
2049,https://www.aruodas.lt/butai-vilniuje-seskineje-ciobiskio-g-seskineje-ramioje-vietoje-ciobiskio-g-1-3376590/,"Šeškinė, Čiobiškio g.",135 000 €,2045€/m²,2/5,66,3
2050,https://www.aruodas.lt/butai-vilniuje-zveryne-blindziu-g-prestiziniame-zveryno-rajone-prie-pat-neries-1-3376532/,"Žvėrynas, Blindžių g.",395 000 €,3677€/m²,3/4,107.41,4
2051,https://www.aruodas.lt/butai-vilniuje-pilaiteje-pajautos-g-parduodamas-puikus-butas-pajautos-g-1-3376450/,"Pilaitė, Pajautos g.",125 000 €,1780€/m²,5/5,70.21,3
2052,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-parduodamas-erdvus-ir-jaukus-gerai-irengtas-1-3376218/,"Viršuliškės, Viršilų g.",230 000 €,2877€/m²,11/23,79.94,3
2053,https://www.aruodas.lt/butai-vilniuje-seskineje-siesiku-g-itin-erdvus-butas-trys-atskiri-miegamieji-1-3376192/,"Šeškinė, Siesikų g.",329 500 €,2386€/m²,2/4,138.09,5
2054,https://www.aruodas.lt/butai-vilniuje-uzupyje-uzupio-g-parduodamas-butas-su-palepe-ir-pusrusiu-1-3376060/,"Užupis, Užupio g.",345 000 €,2447€/m²,1/3,141,4
2055,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-parduodamas-kv-m-bustas-strategiskai-1-3375990/,"Žirmūnai, Kareivių g.",92 000 €,1523€/m²,4/4,60.39,2
2056,https://www.aruodas.lt/butai-vilniuje-rasose-liepkalnio-g-vilniaus-miesto-savivaldybe-vieso-aukciono-1-3375976/,"Rasos, Liepkalnio g.",109 800 €,2071€/m²,1/4,53.02,2
2057,https://www.aruodas.lt/butai-vilniuje-pilaiteje-sidaroniu-g-mazaaukstes-statybos-name-parduodamas-pilnai-1-3375928/,"Pilaitė, Sidaronių g.",179 900 €,2997€/m²,2/3,60.03,4
2058,https://www.aruodas.lt/butai-vilniuje-karoliniskese-igno-simulionio-g-nuostabios-gamtos-apsuptyje-parduodamas-1-3375860/,"Karoliniškės, Igno Šimulionio g.",289 400 €,3739€/m²,3/4,77.4,3
2059,https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-titnago-g-parduodamas-naujai-irengtas-kambariu-1-3375834/,"Žemieji Paneriai, Titnago g.",107 500 €,2688€/m²,4/5,40,2
2060,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-erdvus-kokybiskai-irengtas-1-3375750/,"Pašilaičiai, Perkūnkiemio g.",129 900 €,2511€/m²,8/9,51.73,2
2061,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-butas-su-rusiu-vidaus-apdaila-grindines-1-3373434/,"Naujamiestis, Savanorių pr.",219 000 €,2866€/m²,1/3,76.42,3
2062,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodame-jauku-kambariu-buta-lazdynuose-1-3375730/,"Lazdynai, Architektų g.",108 000 €,2222€/m²,12/12,48.6,2
2063,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-valanciaus-g-naujamiestyje-m-valanciaus-g-netoli-tauro-1-3375658/,"Naujamiestis, M. Valančiaus g.",380 000 €,3758€/m²,4/4,101.13,4
2064,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-zygio-g-parduodamas-isskirtinis-keturiu-kambariu-1-3293114/,"Šiaurės miestelis, Žygio g.",255 000 €,2689€/m²,4/4,94.84,4
2065,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zygio-g-parduodamas-isskirtinis-keturiu-kambariu-1-3295066/,"Žirmūnai, Žygio g.",255 000 €,2661€/m²,4/4,95.84,4
2066,https://www.aruodas.lt/butai-vilniuje-pilaiteje-i-kanto-al-parduodamas-sviesus-ir-tvarkingas-triju-1-3320535/,"Pilaitė, I. Kanto al.",124 000 €,1763€/m²,9/9,70.34,3
2067,https://www.aruodas.lt/butai-vilniuje-antakalnyje-volunges-g-strategiskai-patogioje-vietoje-zalumos-1-3375654/,"Antakalnis, Volungės g.",92 000 €,3188€/m²,1/5,28.86,1
2068,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-jankaus-g-parduodamas-erdvus-funkcionalaus-isplanavimo-1-3375518/,"Pilaitė, M. Jankaus g.",205 000 €,2573€/m²,2/6,79.67,3
2069,https://www.aruodas.lt/butai-vilniuje-pilaiteje-tolminkiemio-g-parduodamas-pilnai-irengtas-kv-m-ploto-1-3367548/,"Pilaitė, Tolminkiemio g.",164 500 €,3680€/m²,4/4,44.7,2
2070,https://www.aruodas.lt/butai-vilniuje-verkiuose-verkiu-g-kambariu-butas-1-3375328/,"Verkiai, Verkių g.",32 670 €,811€/m²,1/1,40.3,2
2071,https://www.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-parduodamas-jaukus-siltas-ir-kokybiskai-1-3375302/,"Bajorai, Bajorų kel.",125 000 €,2468€/m²,1/4,50.64,2
2072,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-butas-antakalnio-g-antakalnyje-1-3375286/,"Antakalnis, Antakalnio g.",339 000 €,5818€/m²,4/5,58.27,3
2073,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-parduodamas-erdvus-kambariu-butas-1-3362389/,"Užupis, Polocko g.",360 000 €,3476€/m²,1/2,103.56,4
2074,https://www.aruodas.lt/butai-vilniuje-senamiestyje-saviciaus-g-parduodamas-labai-stilingai-ir-kokybiskai-1-3375230/,"Senamiestis, Savičiaus g.",479 000 €,7911€/m²,4/4,60.55,3
2075,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-parduodamas-kambariu-m-butas-zirmunuose-1-3375216/,"Žirmūnai, Žirmūnų g.",106 000 €,2397€/m²,4/5,44.23,2
2076,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-naugarduko-g-parduodamas-kambario-butas-naujamiestyje-1-3374764/,"Naujamiestis, Naugarduko g.",130 000 €,3770€/m²,3/4,34.48,1
2077,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-v-mykolaicio-putino-g-parduodamas-sviesus-kokybiskai-irengtas-1-3346437/,"Naujamiestis, V. Mykolaičio-Putino g.",440 000 €,4303€/m²,2/5,102.26,3
2078,https://www.aruodas.lt/butai-vilniuje-snipiskese-krokuvos-g-parduodamas-itin-erdvus-kambariu-butas-1-3375050/,"Šnipiškės, Krokuvos g.",229 000 €,3427€/m²,6/9,66.82,2
2079,https://www.aruodas.lt/butai-vilniuje-zirmunuose-trinapolio-g-parduodamas-investicinis-butas-kvm-1-3368242/,"Žirmūnai, Trinapolio g.",38 500 €,2124€/m²,5/12,18.13,1
2080,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-cia-gedimino-pr-atrasite-gyvenimo-centre-1-3374876/,"Senamiestis, Gedimino pr.",295 000 €,4181€/m²,4/4,70.55,3
2081,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-apkasu-g-parduodamas-strategiskai-patogioje-vietoje-1-3340615/,"Šiaurės miestelis, Apkasų g.",99 900 €,2188€/m²,5/5,45.65,2
2082,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-atskiru-kambariu-patogaus-1-3374600/,"Šnipiškės, Kalvarijų g.",109 000 €,2319€/m²,5/5,47,2
2083,https://www.aruodas.lt/butai-vilniuje-lazdynuose-m-mironaites-g-parduodamas-kambariu-butas-kvm-1-3374570/,"Lazdynai, M. Mironaitės g.",255 000 €,3371€/m²,4/6,75.65,3
2084,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-laisves-pr-parduodamas-graziai-ir-tvarkingai-irengtas-1-3374510/,"Pašilaičiai, Laisvės pr.",165 000 €,3256€/m²,1/5,50.68,2
2085,https://www.aruodas.lt/butai-vilniuje-aukstuosiuose-paneriuose-baltosios-vokes-g-parduodamas-nereikalaujantis-papildomu-1-3368140/,"Aukštieji Paneriai, Baltosios Vokės g.",68 900 €,1586€/m²,3/5,43.44,2
2086,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-parduodamos-m-administracines-1-3374398/,"Viršuliškės, Viršuliškių g.",99 000 €,1603€/m²,1/12,61.76,2
2087,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-parduodamas-kambariu-loftas-su-erdvia-1-3325629/,"Žirmūnai, Kalvarijų g.",179 000 €,3210€/m²,2/2,55.77,2
2088,https://www.aruodas.lt/butai-vilniuje-seskineje-paberzes-g-parduodamas-jaukus-kambariu-butas-seskineje-1-3370302/,"Šeškinė, Paberžės g.",100 000 €,1989€/m²,5/5,50.28,2
2089,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-j-kubiliaus-g-parduodamas-puikiai-irengtas-kapitaliai-1-3374268/,"Šiaurės miestelis, J. Kubiliaus g.",249 000 €,4080€/m²,7/8,61.03,3
2090,https://www.aruodas.lt/butai-vilniuje-zirmunuose-minties-g-naujai-suremontuotas-sviesus-butas-minties-g-1-3374262/,"Žirmūnai, Minties g.",189 000 €,2953€/m²,4/9,64,3
2091,https://www.aruodas.lt/butai-vilniuje-uzupyje-uzupio-g-parduodamas-kambariu-kvm-butas-1-3374244/,"Užupis, Užupio g.",205 000 €,3426€/m²,1/2,59.84,2
2092,https://www.aruodas.lt/butai-vilniuje-antakalnyje-v-grybo-g-parduodamas-triju-kambariu-butas-su-didele-1-3374172/,"Antakalnis, V. Grybo g.",340 000 €,4150€/m²,10/10,81.92,3
2093,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-jankiskiu-g-parduodama-sviesi-naujai-irengta-patalpa-su-1-3237006/,"Vilkpėdė, Jankiškių g.",55 000 €,2895€/m²,1/1,19,1
2094,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-salomejos-neries-g-parduodamas-kambariu-kvm-butas-1-3374140/,"Fabijoniškės, Salomėjos Nėries g.",155 000 €,2172€/m²,3/12,71.37,3
2095,https://www.aruodas.lt/butai-vilniuje-zveryne-blindziu-g-ramioje-vietoje-salia-parko-parduodamas-1-3303149/,"Žvėrynas, Blindžių g.",258 000 €,3907€/m²,1/5,66.04,2
2096,https://www.aruodas.lt/butai-vilniuje-zveryne-d-poskos-g-sskirtinis-butas-ieskantiems-senojo-zveryno-1-3374138/,"Žvėrynas, D. Poškos g.",137 000 €,4567€/m²,1/2,30,2
2097,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-lazdyneliu-g-parduodamas-labai-stilingai-ir-kokybiskai-1-3366270/,"Lazdynėliai, Lazdynėlių g.",145 000 €,3718€/m²,4/4,39,2
2098,https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-titnago-g-titnago-gatveje-freiheit-projekte-1-3309995/,"Žemieji Paneriai, Titnago g.",110 000 €,2272€/m²,5/5,48.41,2
2099,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-virsuliskese-parduodamas-tvarkingas-1-3211916/,"Viršuliškės, Viršuliškių g.",107 000 €,1621€/m²,5/12,66,3
2100,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-vienuolio-g--parduodamas-ju-kambariu-butas-1-3373802/,"Senamiestis, A. Vienuolio g.",177 000 €,4837€/m²,1/5,36.59,2
2101,https://www.aruodas.lt/butai-vilniuje-pilaiteje-sidaroniu-g-namas-jau-priduotas-butu-baigtumas-www-1-3373748/,"Pilaitė, Sidaronių g.",151 550 €,2500€/m²,3/3,60.62,2
2102,https://www.aruodas.lt/butai-vilniuje-pilaiteje-sidaroniu-g-namas-jau-priduotas-butu-baigtumas-www-1-3346503/,"Pilaitė, Sidaronių g.",151 550 €,2500€/m²,3/3,60.62,2
2103,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-baltupio-g-parduodami-stilingi-dvieju-aukstu-1-3373656/,"Jeruzalė, Baltupio g.",430 000 €,2992€/m²,3/6,143.72,4
2104,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-parduodamas-dizaineres-irengtas-dvieju-1-3373600/,"Karoliniškės, Algimanto Petro Kavoliuko g.",160 000 €,3902€/m²,1/5,41,2
2105,https://www.aruodas.lt/butai-vilniuje-senamiestyje-boksto-g-parduodami-unikalus-kvm-ploto-1-3343900/,"Senamiestis, Bokšto g.",499 900 €,4122€/m²,3/4,121.28,4
2106,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-kambariu-butas-lazdynuose-1-3373170/,"Lazdynai, Architektų g.",125 000 €,2049€/m²,5/5,61,3
2107,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-rugiu-g--pilnai-irengtas-butas-su-balkonu-1-3373100/,"Jeruzalė, Rugių g.",179 000 €,3196€/m²,5/10,56,2
2108,https://www.aruodas.lt/butai-vilniuje-rasose-varsuvos-g--su-atskiru-iejimu-sklypo-dalimi-aru-ir-1-3373086/,"Rasos, Varšuvos g.",179 000 €,2594€/m²,1/2,69,3
2109,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-parduodamas-kambario-butas-zirmunuose-1-3372562/,"Žirmūnai, Žirmūnų g.",85 000 €,2838€/m²,8/9,29.95,1
2110,https://www.aruodas.lt/butai-vilniuje-senamiestyje-palangos-g-irengtas-kamb-kvm-butas-palangos-g-1-3350725/,"Senamiestis, Palangos g.",355 000 €,4329€/m²,2/4,82,3
2111,https://www.aruodas.lt/butai-vilniuje-rasose-gardino-g-parduodamas-m-statybos-arba-1-3372294/,"Rasos, Gardino g.",429 300 €,4050€/m²,1/3,106,4
2112,https://www.aruodas.lt/butai-vilniuje-pilaiteje-vyduno-g-parduodamas-kokybiskai-ir-stilingai-irengtas-1-3372282/,"Pilaitė, Vydūno g.",169 000 €,3493€/m²,5/9,48.38,2
2113,https://www.aruodas.lt/butai-vilniuje-senamiestyje-vokieciu-g-itin-retai-rinkoje-pasitaikanis-objektas-1-3371808/,"Senamiestis, Vokiečių g.",324 000 €,3852€/m²,4/5,84.11,4
2114,https://www.aruodas.lt/butai-vilniuje-rasose-gardino-g-parduodamas-m-statybos-kambariu-1-3371788/,"Rasos, Gardino g.",310 980 €,4443€/m²,2/3,70,4
2115,https://www.aruodas.lt/butai-vilniuje-rasose-gardino-g-parduodamas-m-statybos-kambariu-1-3371786/,"Rasos, Gardino g.",298 200 €,4200€/m²,2/3,71,4
2116,https://www.aruodas.lt/butai-vilniuje-rasose-gardino-g-parduodamas-m-statybos-kambariu-1-3371018/,"Rasos, Gardino g.",294 650 €,4150€/m²,2/3,71,4
2117,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-jaukus-kambariu-butas-1-3371588/,"Pašilaičiai, Perkūnkiemio g.",143 000 €,2750€/m²,8/8,52,2
2118,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-parduodamas-butas-prestiziniame-rajone-m-k-1-3371474/,"Naujamiestis, M. K. Čiurlionio g.",299 000 €,4211€/m²,1/4,71,4
2119,https://www.aruodas.lt/butai-vilniuje-santariskese-santariskiu-g-parduodamas-jaukus-ir-naujai-irengtas-1-3351937/,"Santariškės, Santariškių g.",249 000 €,3556€/m²,3/3,70.03,3
2120,https://www.aruodas.lt/butai-vilniuje-rasose-gardino-g-parduodamas-m-statybos-kambariu-1-3371022/,"Rasos, Gardino g.",448 500 €,3900€/m²,1/3,115,5
2121,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-lazdyneliu-g-balta-juoda-visada-yra-prabangos-spalvos-1-3370904/,"Lazdynėliai, Lazdynėlių g.",119 000 €,3306€/m²,2/4,36,1
2122,https://www.aruodas.lt/butai-vilniuje-zveryne-lusiu-g-parduodamas-labai-erdvus-ir-sviesus-1-3370884/,"Žvėrynas, Lūšių g.",389 000 €,2859€/m²,1/3,136.04,5
2123,https://www.aruodas.lt/butai-vilniuje-gineitiskese-gineitiskiu-g-parduodamas-pilnai-irengtas-vieno-kambario-1-3370882/,"Gineitiškės, Gineitiškių g.",79 000 €,2821€/m²,2/2,28,1
2124,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-senamiestyje-sv-stepono-g-parduodamas-1-3370832/,"Senamiestis, Šv. Stepono g.",187 000 €,4065€/m²,3/3,46,2
2125,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-klt-naujas-loftu-projektas-kalvariju-g-1-3370810/,"Šnipiškės, Kalvarijų g.",130 000 €,2390€/m²,7/9,54.39,3
2126,https://www.aruodas.lt/butai-vilniuje-senamiestyje-vokieciu-g-puikiai-irengtas-erdvus-dvieju-kambariu-1-3370766/,"Senamiestis, Vokiečių g.",250 000 €,4400€/m²,3/5,56.82,2
2127,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gelezinio-vilko-g-parduodamas-1-kambario-butas-su-bendro-1-3195524/,"Naujamiestis, Geležinio Vilko g.",39 900 €,2263€/m²,4/5,17.63,1
2128,https://www.aruodas.lt/butai-vilniuje-naujininkuose-saltkalviu-g-parduodamas-tvarkingas-suremontuotas-k-1-3370662/,"Naujininkai, Šaltkalvių g.",48 500 €,2694€/m²,5/5,18,1
2129,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-maumedziu-g-sumazinta-kaina-buvusi-kaina-eur-1-3349983/,"Jeruzalė, Maumedžių g.",320 100 €,2061€/m²,2/3,155.28,5
2130,https://www.aruodas.lt/butai-vilniuje-dvarcionyse-keramiku-g-jaukus-butas-jau-laukia-nauju-savininku-1-3370398/,"Dvarčionys, Keramikų g.",94 000 €,2717€/m²,3/4,34.6,2
2131,https://www.aruodas.lt/butai-vilniuje-senamiestyje-stikliu-g-parduodamas-kambariu-m-naujos-1-3370416/,"Senamiestis, Stiklių g.",329 000 €,5879€/m²,4/4,55.96,3
2132,https://www.aruodas.lt/butai-vilniuje-santariskese-dangerucio-g-parduodamas-labai-stilingai-ir-kokybiskai-1-3358139/,"Santariškės, Dangeručio g.",239 000 €,3515€/m²,1/4,68,3
2133,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-saltiniu-g-naujamiestyje-saltiniu-g-a-parduodamos-1-3370100/,"Naujamiestis, Šaltinių g.",245 000 €,3144€/m²,1/5,77.92,3
2134,https://www.aruodas.lt/butai-vilniuje-zveryne-studentu-g-parduodamas-irengtas-butas-gyvenamoji-1-3370094/,"Žvėrynas, Studentų g.",158 596 €,3100€/m²,1/5,51.16,3
2135,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-linksmoji-g-parduodamas-puikus-k-butas-nvilnioje-1-3304785/,"Naujoji Vilnia, Linksmoji g.",167 400 €,2262€/m²,2/10,74,4
2136,https://www.aruodas.lt/butai-vilniuje-snipiskese-daugeliskio-g-projekte-k-parduodamas-pastatytas-1-3356809/,"Šnipiškės, Daugėliškio g.",210 000 €,3586€/m²,4/7,58.56,3
2137,https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamos-loftas-p-vileisio-g-1-3369940/,"Antakalnis, P. Vileišio g.",172 000 €,1365€/m²,2/4,126,3
2138,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-kvieciame-i-atviru-duru-diena-gruodzio-men-1-3369802/,"Lazdynai, Architektų g.",93 000 €,1974€/m²,4/5,47.12,2
2139,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-s-konarskio-g-isskirtiniai-butai-prie-vingio-parko-1-3369758/,"Naujamiestis, S. Konarskio g.",223 000 €,3405€/m²,1/4,65.5,3
2140,https://www.aruodas.lt/butai-vilniuje-zirmunuose-tuskulenu-g-verta-zinoti-namas-ruosiasi-renovacijai-1-3369738/,"Žirmūnai, Tuskulėnų g.",189 000 €,2779€/m²,5/12,68,3
2141,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-unikali-galimybe-isigyti-namus-apie-kokius-1-3356719/,"Užupis, Polocko g.",495 000 €,6781€/m²,1/3,73,3
2142,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-p-zadeikos-g-parduodamas-vieno-kambario-kvm-butas-1-3330291/,"Fabijoniškės, P. Žadeikos g.",82 900 €,2114€/m²,9/9,39.21,1
2143,https://www.aruodas.lt/butai-vilniuje-senamiestyje-siauliu-g-unikali-galimybe-gyventi-pacioje-senamiescio-1-3236508/,"Senamiestis, Šiaulių g.",1 750 000 €,8542€/m²,2/3,204.88,4
2144,https://www.aruodas.lt/butai-vilniuje-uzupyje-uzupio-g-parduodamas-jaukiai-irengtas-sviesus-itin-1-3369510/,"Užupis, Užupio g.",275 000 €,3618€/m²,1/2,76,2
2145,https://www.aruodas.lt/butai-vilniuje-naujininkuose-rudaminos-g-investicinis-pasiulymas-parduodamos-kv-1-3369322/,"Naujininkai, Rudaminos g.",25 000 €,1173€/m²,1/3,21.31,2
2146,https://www.aruodas.lt/butai-vilniuje-naujininkuose-dariaus-ir-gireno-g-parduodamas-sviesus-ir-jaukus-ju-kambariu-1-3340815/,"Naujininkai, Dariaus ir Girėno g.",91 000 €,2109€/m²,1/4,43.15,2
2147,https://www.aruodas.lt/butai-vilniuje-zirmunuose-minties-g-parduodama-dalis-namo-su-sklypu-zirmunuose-1-3369284/,"Žirmūnai, Minties g.",125 000 €,1857€/m²,1/2,67.32,3
2148,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pylimo-g-parduodamas-jaukus-studio-tipo-butas-1-3369172/,"Senamiestis, Pylimo g.",209 000 €,4019€/m²,4/4,52,1
2149,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-salomejos-neries-g-parduodamas-erdvus-dvieju-kambariu-butas-net-1-3369160/,"Fabijoniškės, Salomėjos Nėries g.",108 000 €,2060€/m²,2/12,52.43,2
2150,https://www.aruodas.lt/butai-vilniuje-snipiskese-kintu-g-isskirtinis-butas-projekte-cozy-life-1-3369056/,"Šnipiškės, Kintų g.",325 663 €,4750€/m²,2/3,68.56,3
2151,https://www.aruodas.lt/butai-vilniuje-snipiskese-kintu-g-isskirtinis-butas-projekte-cozy-life-1-3369052/,"Šnipiškės, Kintų g.",233 000 €,4991€/m²,2/3,46.68,2
2152,https://www.aruodas.lt/butai-vilniuje-snipiskese-kintu-g-isskirtinis-butas-projekte-cozy-life-1-3369044/,"Šnipiškės, Kintų g.",505 176 €,5537€/m²,3/3,91.23,4
2153,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-zirmunu-unikalus-investicinis-loftu-1-3368922/,"Žirmūnai, Žirmūnų g.",65 000 €,1858€/m²,1/3,34.98,2
